CustomerID,Recency,Frequency,Monetary,country,cluster,segment_name
14543.0,7,8,3428.75,United Kingdom,2,Champions (2)
14544.0,73,1,1121.92,United Kingdom,3,At Risk / Lost (3)
14545.0,385,1,349.25,United Kingdom,0,At Risk / Lost
14546.0,382,2,1032.64,United Kingdom,0,At Risk / Lost
14548.0,29,3,1006.68,United Kingdom,1,Champions
14549.0,22,2,605.46,United Kingdom,1,Champions
14551.0,393,1,148.85,United Kingdom,0,At Risk / Lost
14553.0,50,1,201.94,United Kingdom,3,At Risk / Lost (3)
14555.0,13,2,488.59,United Kingdom,1,Champions
14556.0,400,1,348.71,United Kingdom,0,At Risk / Lost
14558.0,391,2,388.05,United Kingdom,0,At Risk / Lost
14560.0,14,11,2320.32,United Kingdom,2,Champions (2)
14562.0,15,2,392.55,United Kingdom,3,At Risk / Lost (3)
14564.0,447,1,989.18,Channel Islands,0,At Risk / Lost
14565.0,73,1,1167.41,United Kingdom,1,Champions
14572.0,35,1,335.63,United Kingdom,3,At Risk / Lost (3)
14573.0,83,2,649.9,United Kingdom,1,Champions
14574.0,444,1,143.70000000000002,United Kingdom,0,At Risk / Lost
14576.0,83,1,35.400000000000006,United Kingdom,3,At Risk / Lost (3)
14577.0,74,3,670.64,United Kingdom,1,Champions
14584.0,371,1,194.63,United Kingdom,0,At Risk / Lost
14587.0,16,3,523.92,United Kingdom,1,Champions
14589.0,83,1,39.75,United Kingdom,3,At Risk / Lost (3)
14590.0,381,7,1098.02,United Kingdom,1,Champions
14593.0,379,3,799.75,United Kingdom,0,At Risk / Lost
14594.0,84,1,255.0,United Kingdom,3,At Risk / Lost (3)
14595.0,25,2,366.15,United Kingdom,3,At Risk / Lost (3)
14600.0,17,1,393.33,United Kingdom,3,At Risk / Lost (3)
14602.0,367,1,205.36,United Kingdom,0,At Risk / Lost
14605.0,442,2,216.25,United Kingdom,0,At Risk / Lost
14606.0,3,47,8261.42,United Kingdom,2,Champions (2)
14607.0,384,4,5111.91,United Kingdom,1,Champions
14608.0,73,3,785.22,United Kingdom,1,Champions
14609.0,8,2,197.28,United Kingdom,3,At Risk / Lost (3)
14613.0,392,1,76.32000000000001,United Kingdom,0,At Risk / Lost
14616.0,29,1,237.6,United Kingdom,3,At Risk / Lost (3)
14618.0,49,1,211.8,United Kingdom,3,At Risk / Lost (3)
14621.0,70,2,824.05,United Kingdom,1,Champions
14625.0,72,3,1619.6,United Kingdom,1,Champions
14626.0,413,2,768.98,United Kingdom,0,At Risk / Lost
14628.0,394,1,379.13,United Kingdom,0,At Risk / Lost
14631.0,10,1,309.5,United Kingdom,3,At Risk / Lost (3)
14637.0,388,1,106.68,United Kingdom,0,At Risk / Lost
14639.0,3,3,1980.6,United Kingdom,1,Champions
14640.0,397,1,286.18,United Kingdom,0,At Risk / Lost
14643.0,69,2,708.62,United Kingdom,1,Champions
14644.0,9,2,526.0,United Kingdom,1,Champions
14646.0,1,22,116417.41,Netherlands,2,Champions (2)
14648.0,385,2,485.1,United Kingdom,0,At Risk / Lost
14649.0,400,1,529.01,United Kingdom,0,At Risk / Lost
14653.0,49,4,1470.84,United Kingdom,1,Champions
14654.0,450,1,246.86,United Kingdom,0,At Risk / Lost
14657.0,37,1,416.08,United Kingdom,3,At Risk / Lost (3)
14659.0,9,2,774.97,United Kingdom,1,Champions
14662.0,27,2,211.75,United Kingdom,3,At Risk / Lost (3)
14665.0,8,3,731.66,United Kingdom,1,Champions
14667.0,3,13,4999.42,United Kingdom,2,Champions (2)
14669.0,44,5,2308.38,United Kingdom,1,Champions
14670.0,443,1,190.47,United Kingdom,0,At Risk / Lost
14672.0,47,2,441.14,United Kingdom,3,At Risk / Lost (3)
14673.0,79,1,373.49,United Kingdom,3,At Risk / Lost (3)
14679.0,442,1,438.74,United Kingdom,0,At Risk / Lost
14680.0,6,15,13999.94,United Kingdom,2,Champions (2)
14682.0,383,1,387.02,United Kingdom,0,At Risk / Lost
14684.0,74,1,168.36,United Kingdom,3,At Risk / Lost (3)
14685.0,381,6,3140.02,United Kingdom,1,Champions
14686.0,370,2,316.97,United Kingdom,0,At Risk / Lost
14688.0,2,5,1491.37,United Kingdom,2,Champions (2)
14692.0,11,2,380.85,United Kingdom,3,At Risk / Lost (3)
14695.0,444,2,984.03,United Kingdom,0,At Risk / Lost
14696.0,37,2,588.25,United Kingdom,1,Champions
14701.0,9,3,1155.65,United Kingdom,1,Champions
14702.0,6,8,2198.25,United Kingdom,2,Champions (2)
14708.0,80,1,419.06,United Kingdom,3,At Risk / Lost (3)
14709.0,28,5,1730.3,United Kingdom,1,Champions
14710.0,441,2,73.5,United Kingdom,0,At Risk / Lost
14713.0,34,5,997.32,United Kingdom,1,Champions
14714.0,399,1,149.0,United Kingdom,0,At Risk / Lost
14715.0,10,3,533.88,United Kingdom,1,Champions
14717.0,445,1,81.3,United Kingdom,0,At Risk / Lost
14723.0,69,4,612.63,United Kingdom,1,Champions
14729.0,85,1,313.49,United Kingdom,3,At Risk / Lost (3)
14732.0,50,6,1510.79,United Kingdom,1,Champions
14733.0,14,6,6940.72,United Kingdom,2,Champions (2)
14735.0,21,11,2355.56,United Kingdom,2,Champions (2)
14737.0,64,1,434.0,United Kingdom,3,At Risk / Lost (3)
14738.0,27,2,515.97,United Kingdom,1,Champions
14739.0,50,6,2929.73,United Kingdom,2,Champions (2)
14741.0,73,2,495.3,United Kingdom,1,Champions
14744.0,9,5,928.03,United Kingdom,1,Champions
14748.0,80,2,470.42,United Kingdom,3,At Risk / Lost (3)
14750.0,447,1,112.03,United Kingdom,0,At Risk / Lost
14751.0,396,2,126.45,United Kingdom,0,At Risk / Lost
14754.0,7,2,587.43,United Kingdom,1,Champions
14755.0,8,5,1741.23,United Kingdom,1,Champions
14760.0,8,1,89.2,United Kingdom,3,At Risk / Lost (3)
14761.0,46,1,97.5,United Kingdom,3,At Risk / Lost (3)
14766.0,77,1,180.4,United Kingdom,3,At Risk / Lost (3)
14769.0,36,4,2349.37,United Kingdom,1,Champions
14770.0,34,1,278.6,United Kingdom,3,At Risk / Lost (3)
14771.0,448,1,287.37,United Kingdom,0,At Risk / Lost
14775.0,83,1,406.56,United Kingdom,3,At Risk / Lost (3)
14776.0,24,1,558.36,United Kingdom,3,At Risk / Lost (3)
14778.0,20,1,334.05,United Kingdom,3,At Risk / Lost (3)
14779.0,34,2,348.15,United Kingdom,3,At Risk / Lost (3)
14782.0,31,1,200.1,United Kingdom,3,At Risk / Lost (3)
14783.0,370,1,307.3,United Kingdom,0,At Risk / Lost
14784.0,35,1,114.68,United Kingdom,3,At Risk / Lost (3)
14790.0,430,2,567.96,United Kingdom,0,At Risk / Lost
14794.0,45,1,179.1,United Kingdom,3,At Risk / Lost (3)
14796.0,3,7,2480.14,United Kingdom,2,Champions (2)
14798.0,21,1,75.68,United Kingdom,3,At Risk / Lost (3)
14799.0,449,1,180.45,United Kingdom,0,At Risk / Lost
14800.0,46,3,1757.84,United Kingdom,1,Champions
14803.0,4,1,542.15,United Kingdom,3,At Risk / Lost (3)
14805.0,25,1,109.25,United Kingdom,3,At Risk / Lost (3)
14810.0,18,3,463.64,United Kingdom,1,Champions
14813.0,81,2,155.43,United Kingdom,3,At Risk / Lost (3)
14819.0,429,1,30.64,United Kingdom,0,At Risk / Lost
14820.0,389,1,115.2,United Kingdom,0,At Risk / Lost
14821.0,78,3,138.25,United Kingdom,3,At Risk / Lost (3)
14825.0,8,3,637.77,United Kingdom,1,Champions
14826.0,407,1,177.9,United Kingdom,0,At Risk / Lost
14828.0,48,4,3566.36,United Kingdom,1,Champions
14829.0,72,2,385.33,United Kingdom,3,At Risk / Lost (3)
14831.0,391,3,1676.57,United Kingdom,1,Champions
14837.0,396,1,277.68,United Kingdom,0,At Risk / Lost
14838.0,448,1,119.1,United Kingdom,0,At Risk / Lost
14839.0,415,1,425.06,United Kingdom,0,At Risk / Lost
14841.0,70,4,1610.96,United Kingdom,1,Champions
14842.0,19,1,310.0,United Kingdom,3,At Risk / Lost (3)
14849.0,9,10,2441.11,United Kingdom,2,Champions (2)
14850.0,23,1,325.75,United Kingdom,3,At Risk / Lost (3)
14854.0,398,1,302.06,United Kingdom,0,At Risk / Lost
14861.0,384,3,606.36,United Kingdom,0,At Risk / Lost
14865.0,83,2,68.4,United Kingdom,3,At Risk / Lost (3)
14866.0,77,1,103.68,United Kingdom,3,At Risk / Lost (3)
14867.0,47,4,724.58,United Kingdom,1,Champions
14869.0,374,2,1142.41,United Kingdom,0,At Risk / Lost
14870.0,395,1,332.55,United Kingdom,0,At Risk / Lost
14871.0,72,3,460.05,United Kingdom,1,Champions
14878.0,4,5,884.9300000000001,United Kingdom,1,Champions
14879.0,396,1,185.06,United Kingdom,0,At Risk / Lost
14884.0,381,1,120.6,United Kingdom,0,At Risk / Lost
14889.0,47,1,135.9,United Kingdom,3,At Risk / Lost (3)
14890.0,371,1,301.79,United Kingdom,0,At Risk / Lost
14892.0,402,1,202.35,United Kingdom,0,At Risk / Lost
14894.0,449,1,299.70000000000005,United Kingdom,0,At Risk / Lost
14895.0,2,4,5772.99,United Kingdom,2,Champions (2)
14896.0,77,3,879.27,United Kingdom,1,Champions
14897.0,8,2,476.66,United Kingdom,3,At Risk / Lost (3)
14898.0,14,5,1092.71,United Kingdom,1,Champions
14901.0,72,3,497.05,United Kingdom,1,Champions
14905.0,447,1,258.1,United Kingdom,0,At Risk / Lost
14907.0,72,3,960.69,United Kingdom,1,Champions
14909.0,374,1,352.5,United Kingdom,0,At Risk / Lost
14911.0,6,54,39886.49,EIRE,2,Champions (2)
14912.0,393,1,39.67,Italy,0,At Risk / Lost
14913.0,70,1,300.87,United Kingdom,3,At Risk / Lost (3)
14915.0,448,1,202.06,United Kingdom,0,At Risk / Lost
14916.0,35,1,295.05,United Kingdom,3,At Risk / Lost (3)
14932.0,77,1,363.53,Channel Islands,3,At Risk / Lost (3)
14935.0,8,1,1784.71,Channel Islands,1,Champions
14940.0,444,1,182.01,United Kingdom,0,At Risk / Lost
14942.0,441,1,109.35,United Kingdom,0,At Risk / Lost
14943.0,374,1,107.62,United Kingdom,0,At Risk / Lost
14944.0,8,4,1897.29,United Kingdom,1,Champions
14949.0,401,2,212.09,United Kingdom,0,At Risk / Lost
14952.0,17,7,5050.82,United Kingdom,2,Champions (2)
14954.0,414,1,167.27,United Kingdom,0,At Risk / Lost
14955.0,444,1,163.77,United Kingdom,0,At Risk / Lost
14958.0,447,1,186.36,United Kingdom,0,At Risk / Lost
14959.0,8,1,178.66,United Kingdom,3,At Risk / Lost (3)
14961.0,9,5,4711.5,United Kingdom,2,Champions (2)
14966.0,435,2,335.12,United Kingdom,0,At Risk / Lost
14967.0,371,2,769.61,United Kingdom,0,At Risk / Lost
14969.0,415,1,906.23,United Kingdom,0,At Risk / Lost
14970.0,28,3,733.3,United Kingdom,1,Champions
14976.0,38,1,155.95,United Kingdom,3,At Risk / Lost (3)
14977.0,437,1,31.93,United Kingdom,0,At Risk / Lost
14978.0,1,3,1142.45,United Kingdom,1,Champions
14979.0,447,1,439.46,United Kingdom,0,At Risk / Lost
14980.0,448,1,150.68,United Kingdom,0,At Risk / Lost
14983.0,400,1,183.2,United Kingdom,0,At Risk / Lost
14984.0,409,1,117.0,United Kingdom,0,At Risk / Lost
14985.0,69,1,124.51,United Kingdom,3,At Risk / Lost (3)
14986.0,395,1,323.38,United Kingdom,0,At Risk / Lost
14987.0,77,5,729.9,United Kingdom,1,Champions
14989.0,373,1,342.4,United Kingdom,0,At Risk / Lost
14990.0,442,1,200.24,United Kingdom,0,At Risk / Lost
14997.0,367,1,230.4,United Kingdom,0,At Risk / Lost
15002.0,8,6,2742.86,United Kingdom,2,Champions (2)
15003.0,380,3,586.31,United Kingdom,0,At Risk / Lost
15005.0,21,10,2294.52,United Kingdom,2,Champions (2)
15012.0,85,1,191.06,United Kingdom,3,At Risk / Lost (3)
15013.0,368,2,331.17,United Kingdom,0,At Risk / Lost
15015.0,381,5,554.37,United Kingdom,1,Champions
15018.0,79,1,111.25,United Kingdom,3,At Risk / Lost (3)
15021.0,78,1,205.64,United Kingdom,3,At Risk / Lost (3)
15022.0,388,1,281.05,United Kingdom,0,At Risk / Lost
15023.0,36,3,1724.98,United Kingdom,1,Champions
15024.0,8,3,688.09,United Kingdom,1,Champions
15028.0,80,1,185.97,United Kingdom,3,At Risk / Lost (3)
15031.0,384,3,841.14,United Kingdom,0,At Risk / Lost
15032.0,78,3,4276.0,United Kingdom,1,Champions
15033.0,41,1,570.07,United Kingdom,3,At Risk / Lost (3)
15034.0,49,2,1426.35,United Kingdom,1,Champions
15038.0,81,1,126.43,United Kingdom,3,At Risk / Lost (3)
15039.0,8,18,6410.1900000000005,United Kingdom,2,Champions (2)
15044.0,6,13,6526.6,United Kingdom,2,Champions (2)
15046.0,13,7,2054.22,United Kingdom,2,Champions (2)
15048.0,80,1,98.7,United Kingdom,3,At Risk / Lost (3)
15051.0,373,2,766.12,United Kingdom,0,At Risk / Lost
15052.0,30,1,215.78,United Kingdom,3,At Risk / Lost (3)
15055.0,434,1,255.37,United Kingdom,0,At Risk / Lost
15057.0,27,2,1435.1,United Kingdom,1,Champions
15058.0,11,3,478.07,United Kingdom,1,Champions
15059.0,8,7,1212.78,United Kingdom,2,Champions (2)
15061.0,12,33,40531.83,United Kingdom,2,Champions (2)
15062.0,70,1,209.08,United Kingdom,3,At Risk / Lost (3)
15064.0,428,1,324.99,United Kingdom,0,At Risk / Lost
15065.0,3,1,773.66,United Kingdom,3,At Risk / Lost (3)
15070.0,84,2,431.0,United Kingdom,3,At Risk / Lost (3)
15073.0,393,1,478.9,United Kingdom,0,At Risk / Lost
15077.0,441,1,873.48,United Kingdom,0,At Risk / Lost
15078.0,1,9,3067.04,United Kingdom,2,Champions (2)
15079.0,26,4,1247.77,United Kingdom,1,Champions
15081.0,78,1,111.15,United Kingdom,3,At Risk / Lost (3)
15082.0,380,1,93.35,United Kingdom,0,At Risk / Lost
15085.0,441,1,347.54,United Kingdom,0,At Risk / Lost
15090.0,19,1,381.32,United Kingdom,3,At Risk / Lost (3)
15091.0,386,2,565.9,United Kingdom,0,At Risk / Lost
15093.0,50,5,4084.77,United Kingdom,2,Champions (2)
15095.0,399,1,274.89,United Kingdom,0,At Risk / Lost
15100.0,45,4,1093.1999999999998,United Kingdom,1,Champions
15101.0,71,1,102.28,United Kingdom,3,At Risk / Lost (3)
15107.0,22,6,319.5,United Kingdom,1,Champions
15109.0,447,1,231.2,United Kingdom,0,At Risk / Lost
15110.0,30,1,169.65,United Kingdom,3,At Risk / Lost (3)
15111.0,84,1,288.5,United Kingdom,3,At Risk / Lost (3)
15114.0,13,1,259.05,United Kingdom,3,At Risk / Lost (3)
15115.0,444,1,191.74,United Kingdom,0,At Risk / Lost
15122.0,9,1,397.04,United Kingdom,3,At Risk / Lost (3)
15126.0,398,1,192.45,United Kingdom,0,At Risk / Lost
15129.0,3,1,355.40000000000003,United Kingdom,3,At Risk / Lost (3)
15133.0,13,1,333.2,United Kingdom,3,At Risk / Lost (3)
15137.0,391,1,392.82,United Kingdom,0,At Risk / Lost
15139.0,48,1,122.1,United Kingdom,3,At Risk / Lost (3)
15144.0,24,2,748.52,United Kingdom,1,Champions
15146.0,3,1,834.22,United Kingdom,3,At Risk / Lost (3)
15152.0,412,1,518.14,United Kingdom,0,At Risk / Lost
15157.0,69,2,1533.66,United Kingdom,1,Champions
15159.0,27,4,2698.12,United Kingdom,1,Champions
15160.0,68,1,158.16,United Kingdom,3,At Risk / Lost (3)
15162.0,443,1,312.9,United Kingdom,0,At Risk / Lost
15164.0,50,2,379.77,United Kingdom,3,At Risk / Lost (3)
15165.0,84,1,487.75,United Kingdom,3,At Risk / Lost (3)
15167.0,32,2,849.03,United Kingdom,1,Champions
15169.0,438,1,356.17,United Kingdom,0,At Risk / Lost
15171.0,42,1,1289.5,United Kingdom,1,Champions
15174.0,34,1,135.75,United Kingdom,3,At Risk / Lost (3)
15176.0,379,1,988.04,United Kingdom,0,At Risk / Lost
15179.0,30,3,2969.92,United Kingdom,1,Champions
15180.0,78,1,87.5,United Kingdom,3,At Risk / Lost (3)
15181.0,442,1,162.72,United Kingdom,0,At Risk / Lost
15182.0,368,1,564.8910000000001,United Kingdom,0,At Risk / Lost
15184.0,435,1,123.19,United Kingdom,0,At Risk / Lost
15186.0,408,1,163.4,United Kingdom,0,At Risk / Lost
15188.0,437,1,310.43,United Kingdom,0,At Risk / Lost
15189.0,16,3,1032.14,United Kingdom,1,Champions
15191.0,400,2,342.75,United Kingdom,0,At Risk / Lost
15192.0,76,2,626.24,United Kingdom,1,Champions
15194.0,23,9,3693.15,United Kingdom,2,Champions (2)
15196.0,438,1,152.25,United Kingdom,0,At Risk / Lost
15197.0,69,2,674.46,United Kingdom,1,Champions
15198.0,401,1,80.8,United Kingdom,0,At Risk / Lost
15199.0,19,1,353.1,United Kingdom,3,At Risk / Lost (3)
15203.0,23,3,958.01,United Kingdom,1,Champions
15204.0,68,1,316.58,United Kingdom,3,At Risk / Lost (3)
15208.0,65,1,65.4,United Kingdom,3,At Risk / Lost (3)
15209.0,441,1,178.98000000000002,United Kingdom,0,At Risk / Lost
15211.0,76,1,383.07,United Kingdom,3,At Risk / Lost (3)
15213.0,30,2,328.35,United Kingdom,3,At Risk / Lost (3)
15218.0,30,2,956.01,United Kingdom,1,Champions
15221.0,78,1,403.25,United Kingdom,3,At Risk / Lost (3)
15222.0,30,5,1694.64,United Kingdom,1,Champions
15223.0,402,2,436.6,United Kingdom,0,At Risk / Lost
15224.0,69,3,405.48,United Kingdom,1,Champions
15226.0,22,1,154.41,United Kingdom,3,At Risk / Lost (3)
15227.0,28,1,318.23,United Kingdom,3,At Risk / Lost (3)
15228.0,6,1,904.85,United Kingdom,3,At Risk / Lost (3)
15235.0,20,8,1313.04,United Kingdom,2,Champions (2)
15236.0,10,1,321.05,United Kingdom,3,At Risk / Lost (3)
15240.0,23,2,862.67,United Kingdom,1,Champions
15244.0,377,1,280.51,United Kingdom,0,At Risk / Lost
15246.0,70,1,186.0,United Kingdom,3,At Risk / Lost (3)
15251.0,372,2,4026.94,United Kingdom,1,Champions
15255.0,448,1,260.44,United Kingdom,0,At Risk / Lost
15259.0,394,1,302.55,United Kingdom,0,At Risk / Lost
15260.0,84,5,1120.01,United Kingdom,1,Champions
15262.0,35,1,178.95000000000002,United Kingdom,3,At Risk / Lost (3)
15265.0,449,1,294.14,United Kingdom,0,At Risk / Lost
15266.0,49,3,411.5,United Kingdom,1,Champions
15270.0,13,7,2695.46,United Kingdom,2,Champions (2)
15271.0,49,2,364.85,United Kingdom,3,At Risk / Lost (3)
15272.0,374,1,464.57,United Kingdom,0,At Risk / Lost
15278.0,376,2,257.72,United Kingdom,0,At Risk / Lost
15279.0,66,2,642.64,United Kingdom,1,Champions
15281.0,44,1,780.42,United Kingdom,3,At Risk / Lost (3)
15287.0,449,1,58.2,United Kingdom,0,At Risk / Lost
15288.0,76,2,500.15,United Kingdom,1,Champions
15290.0,6,4,852.8299999999999,United Kingdom,1,Champions
15291.0,37,11,4002.49,United Kingdom,2,Champions (2)
15293.0,377,1,247.5,United Kingdom,0,At Risk / Lost
15296.0,38,2,2409.76,United Kingdom,1,Champions
15298.0,36,5,1639.53,United Kingdom,1,Champions
15299.0,83,4,2566.53,United Kingdom,1,Champions
15301.0,80,1,673.37,United Kingdom,3,At Risk / Lost (3)
15302.0,442,1,308.0,United Kingdom,0,At Risk / Lost
15303.0,1,2,876.22,United Kingdom,1,Champions
15304.0,80,1,123.15,United Kingdom,3,At Risk / Lost (3)
15306.0,370,1,387.51,United Kingdom,0,At Risk / Lost
15309.0,447,1,273.75,United Kingdom,0,At Risk / Lost
15311.0,1,60,33607.75,United Kingdom,2,Champions (2)
15312.0,66,4,1084.63,United Kingdom,1,Champions
15316.0,38,1,165.0,United Kingdom,3,At Risk / Lost (3)
15317.0,388,1,129.75,United Kingdom,0,At Risk / Lost
15321.0,3,2,1571.13,United Kingdom,1,Champions
15323.0,373,1,108.2,United Kingdom,0,At Risk / Lost
15324.0,412,1,140.22000000000003,United Kingdom,0,At Risk / Lost
15325.0,373,1,215.5,United Kingdom,0,At Risk / Lost
15326.0,45,4,1402.08,United Kingdom,1,Champions
15329.0,437,1,318.36,United Kingdom,0,At Risk / Lost
15332.0,77,4,1661.06,Lithuania,1,Champions
15338.0,388,1,283.43,United Kingdom,0,At Risk / Lost
15339.0,30,2,393.3,United Kingdom,3,At Risk / Lost (3)
15346.0,44,1,252.42,United Kingdom,3,At Risk / Lost (3)
15347.0,77,1,201.6,United Kingdom,3,At Risk / Lost (3)
15350.0,85,1,115.65,United Kingdom,3,At Risk / Lost (3)
15351.0,81,1,274.67,United Kingdom,3,At Risk / Lost (3)
15353.0,79,2,597.24,United Kingdom,1,Champions
15356.0,8,3,619.73,United Kingdom,1,Champions
15358.0,9,9,3566.41,United Kingdom,2,Champions (2)
15359.0,374,8,181.35,United Kingdom,1,Champions
15361.0,73,1,418.92,United Kingdom,3,At Risk / Lost (3)
15362.0,450,1,310.75,United Kingdom,0,At Risk / Lost
15363.0,84,1,326.0,United Kingdom,3,At Risk / Lost (3)
15365.0,27,2,533.73,United Kingdom,1,Champions
15366.0,69,1,105.54,United Kingdom,3,At Risk / Lost (3)
15367.0,440,1,785.62,United Kingdom,0,At Risk / Lost
15369.0,387,4,1120.0,United Kingdom,1,Champions
15370.0,8,2,754.22,United Kingdom,1,Champions
15371.0,374,1,59.400000000000006,United Kingdom,0,At Risk / Lost
15372.0,372,4,2416.08,United Kingdom,1,Champions
15373.0,1,4,900.0,United Kingdom,1,Champions
15375.0,401,1,60.96,United Kingdom,0,At Risk / Lost
15379.0,34,3,2682.09,United Kingdom,1,Champions
15380.0,76,4,907.52,United Kingdom,1,Champions
15382.0,7,3,4175.55,United Kingdom,1,Champions
15384.0,71,1,303.57,United Kingdom,3,At Risk / Lost (3)
15385.0,389,1,307.8,United Kingdom,0,At Risk / Lost
15389.0,393,1,854.8,United Kingdom,0,At Risk / Lost
15392.0,71,1,338.98,United Kingdom,3,At Risk / Lost (3)
15393.0,404,2,363.21,United Kingdom,0,At Risk / Lost
15394.0,70,2,885.06,United Kingdom,1,Champions
15395.0,37,1,107.45,United Kingdom,3,At Risk / Lost (3)
15397.0,1,1,94.0,United Kingdom,3,At Risk / Lost (3)
15403.0,442,1,95.76,United Kingdom,0,At Risk / Lost
15406.0,12,1,252.29,United Kingdom,3,At Risk / Lost (3)
15407.0,17,1,165.0,United Kingdom,3,At Risk / Lost (3)
15409.0,432,1,131.25,United Kingdom,0,At Risk / Lost
15413.0,403,5,6798.72,United Kingdom,1,Champions
15415.0,24,1,572.8100000000001,United Kingdom,3,At Risk / Lost (3)
15416.0,388,1,389.03,United Kingdom,0,At Risk / Lost
15420.0,389,3,340.44,United Kingdom,0,At Risk / Lost
15421.0,21,3,1045.23,United Kingdom,1,Champions
15422.0,34,3,396.69,United Kingdom,1,Champions
15425.0,375,1,762.69,United Kingdom,0,At Risk / Lost
15426.0,80,1,411.42,United Kingdom,3,At Risk / Lost (3)
15428.0,433,1,184.44,United Kingdom,0,At Risk / Lost
15434.0,395,1,285.35,United Kingdom,0,At Risk / Lost
15441.0,441,1,301.57,United Kingdom,0,At Risk / Lost
15443.0,32,1,437.71,United Kingdom,3,At Risk / Lost (3)
15446.0,437,1,123.43,United Kingdom,0,At Risk / Lost
15447.0,42,1,155.17,United Kingdom,3,At Risk / Lost (3)
15448.0,24,2,788.81,United Kingdom,1,Champions
15454.0,73,1,179.1,United Kingdom,3,At Risk / Lost (3)
15456.0,70,4,862.49,United Kingdom,1,Champions
15460.0,65,1,216.76,United Kingdom,3,At Risk / Lost (3)
15464.0,49,1,1048.85,United Kingdom,3,At Risk / Lost (3)
15465.0,4,12,3764.86,United Kingdom,2,Champions (2)
15466.0,448,1,744.21,United Kingdom,0,At Risk / Lost
15479.0,444,1,147.4,United Kingdom,0,At Risk / Lost
15480.0,387,2,1636.38,Malta,0,At Risk / Lost
15482.0,70,5,1295.92,United Kingdom,1,Champions
15483.0,395,1,175.26,United Kingdom,0,At Risk / Lost
15484.0,445,1,689.5,United Kingdom,0,At Risk / Lost
15485.0,47,5,2501.55,United Kingdom,1,Champions
15487.0,391,1,231.32,United Kingdom,0,At Risk / Lost
15489.0,404,1,214.0,United Kingdom,0,At Risk / Lost
15494.0,440,1,917.76,United Kingdom,0,At Risk / Lost
15497.0,31,4,2376.11,United Kingdom,1,Champions
15498.0,31,7,7448.56,United Kingdom,2,Champions (2)
15499.0,435,1,161.6,United Kingdom,0,At Risk / Lost
15502.0,79,3,929.4,United Kingdom,1,Champions
15503.0,74,2,267.15,United Kingdom,3,At Risk / Lost (3)
15504.0,377,1,147.71,United Kingdom,0,At Risk / Lost
15510.0,42,1,250.0,United Kingdom,3,At Risk / Lost (3)
15512.0,71,2,140.2,United Kingdom,3,At Risk / Lost (3)
15513.0,28,6,3687.76,United Kingdom,2,Champions (2)
15514.0,72,7,3354.4,United Kingdom,2,Champions (2)
15518.0,30,5,1136.18,United Kingdom,1,Champions
15521.0,415,1,531.72,United Kingdom,0,At Risk / Lost
15523.0,441,3,1173.53,United Kingdom,0,At Risk / Lost
15525.0,85,1,313.93,United Kingdom,3,At Risk / Lost (3)
15527.0,27,6,1592.54,United Kingdom,1,Champions
15529.0,35,3,570.89,United Kingdom,1,Champions
15532.0,69,1,356.35,United Kingdom,3,At Risk / Lost (3)
15534.0,437,1,162.25,United Kingdom,0,At Risk / Lost
15535.0,39,2,292.54,United Kingdom,3,At Risk / Lost (3)
15538.0,375,1,545.9,United Kingdom,0,At Risk / Lost
15542.0,449,2,540.73,United Kingdom,0,At Risk / Lost
15544.0,13,4,1829.65,United Kingdom,1,Champions
15545.0,82,1,135.32999999999998,United Kingdom,3,At Risk / Lost (3)
15547.0,27,4,2363.82,United Kingdom,1,Champions
15549.0,27,3,1280.9,United Kingdom,1,Champions
15550.0,13,5,838.61,United Kingdom,1,Champions
15555.0,73,6,2665.11,United Kingdom,1,Champions
15561.0,375,1,336.27,United Kingdom,0,At Risk / Lost
15562.0,63,2,495.06000000000006,United Kingdom,1,Champions
15563.0,70,2,698.99,United Kingdom,1,Champions
15564.0,387,1,35.04,United Kingdom,0,At Risk / Lost
15566.0,435,1,138.22,United Kingdom,0,At Risk / Lost
15569.0,44,1,288.5,United Kingdom,3,At Risk / Lost (3)
15570.0,14,5,1669.19,United Kingdom,1,Champions
15571.0,445,1,118.26,United Kingdom,0,At Risk / Lost
15573.0,440,1,278.08,United Kingdom,0,At Risk / Lost
15574.0,70,3,590.15,United Kingdom,1,Champions
15577.0,17,3,168.75,United Kingdom,3,At Risk / Lost (3)
15579.0,25,1,199.6,United Kingdom,3,At Risk / Lost (3)
15580.0,382,1,99.69,United Kingdom,0,At Risk / Lost
15581.0,65,16,1315.94,United Kingdom,2,Champions (2)
15584.0,382,1,357.04,United Kingdom,0,At Risk / Lost
15586.0,371,2,955.26,United Kingdom,0,At Risk / Lost
15587.0,63,1,344.88,United Kingdom,3,At Risk / Lost (3)
15588.0,389,1,579.6,United Kingdom,0,At Risk / Lost
15589.0,22,1,184.95,United Kingdom,3,At Risk / Lost (3)
15591.0,385,1,41.3,United Kingdom,0,At Risk / Lost
15596.0,38,2,777.47,United Kingdom,1,Champions
15601.0,7,13,6331.35,United Kingdom,2,Champions (2)
15602.0,23,6,797.95,United Kingdom,1,Champions
15605.0,1,3,505.3,United Kingdom,1,Champions
15606.0,8,2,609.17,United Kingdom,1,Champions
15607.0,48,3,815.84,United Kingdom,1,Champions
15611.0,46,3,357.3,United Kingdom,1,Champions
15615.0,9,10,4621.9,United Kingdom,2,Champions (2)
